Plate IFU PA_Ha PA_Ha_Error Ha_Vsyst PA_Stellar PA_Stellar_Error Stellar_Vsyst PA_drpall
9042 3704 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 146.48500061035156
8439 6104 55.0 0.75 0.0 5.0 3.75 21.8023337793552 52.16299819946289
9502 9101 76.5 4.0 28.855566252943525 278.5 5.25 -3.1854452749578783 92.68689727783203
8943 12705 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 21.239700317382812
8274 12705 276.5 0.5 115.01198379747277 193.0 3.0 99.65069544493831 156.19000244140625
9043 12703 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 87.11009979248047
8727 3703 119.0 16.0 -185.0356169732703 120.5 6.75 -194.9954742133222 132.8699951171875
8612 1901 8.0 0.75 -270.77034393426453 35.0 0.5 -319.5341935407105 146.5659942626953
9044 6104 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 59.15879821777344
8482 1901 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 118.46499633789062
8443 6101 224.5 3.5 32.921792900803595 64.5 8.75 27.400066539578944 60.93989944458008
8454 12705 132.0 13.0 -34.71558695708363 141.0 38.5 -40.78248103764828 88.74739837646484
8256 12705 211.5 0.5 126.41196593395992 333.5 3.0 101.31408808726428 156.19000244140625
8948 1901 185.0 0.5 102.70444004662568 23.0 2.75 57.56914232076734 20.30109977722168
8158 3701 295.0 5.0 38.19045928442465 287.5 1.5 32.35193233734444 109.99199676513672
7992 12702 277.5 7.5 3.069677541661992 18.5 32.5 5.184864571099922 19.058700561523438
7992 3701 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 157.322998046875
7992 12705 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 18.096599578857422
8611 1902 221.5 3.5 10.624982694333356 225.5 8.25 13.145880123904824 46.183101654052734
7991 3704 164.0 3.0 23.435802309651343 163.0 3.5 15.96824368623578 162.41299438476562
7990 3701 279.0 7.25 14.2394483129342 275.5 9.75 17.853354791521337 91.21389770507812
8625 6103 168.5 2.5 35.93975067138672 228.5 26.0 18.317173578468967 177.5330047607422
8626 12701 31.5 5.25 46.26591196548691 87.5 3.0 52.75202271274555 107.89700317382812
7990 12705 89.5 6.5 -7.625638485091855 221.0 89.75 -7.702623359633401 108.99299621582031
9196 1901 354.0 10.75 30.94969367980957 111.0 4.25 10.989524548551358 109.4729995727539
8611 6101 182.0 3.500000000000008 21.510006957961345 54.0 7.0 15.020824795418822 56.950599670410156
9196 12702 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 2.0418100357055664
8655 9101 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 45.60940170288086
8153 9101 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 86.0457992553711
8153 6104 47.0 5.5 18.808630015145155 41.5 7.5 2.8647481710656564 56.29750061035156
8077 3701 273.0 9.25 9.257817530638501 265.0 3.25 6.185903734421487 64.6239013671875
8153 12703 5.5 89.75 1.7860143538387514 316.5 55.50000000000001 1.2417334656478163 154.03399658203125
8077 1901 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 71.80860137939453
8077 6101 107.5 4.5 9.874281014221765 123.5 24.5 0.8160282013058868 60.27510070800781
8077 1902 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 129.24200439453125
8154 6103 104.0 4.5 25.68882739972406 135.5 11.5 9.103419174817216 119.83799743652344
8154 3704 238.5 10.75 -3.7315788248127113 277.5 6.0 -8.072332562322565 100.86499786376953
8081 12701 105.0 7.5 -13.698498586947352 87.5 6.5 5.3658296720561935 53.2317008972168
9194 3704 137.5 20.25 24.315412992609588 126.0 37.5 3.042924566636874 67.96399688720703
9194 1902 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 34.707000732421875
9193 1902 243.0 7.5 24.19107836766059 241.5 3.5 26.55959460320326 57.36109924316406
8082 1901 324.5 23.5 6.445219835770956 205.0 89.75 3.812140338156706 163.0229949951172
8081 3702 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 176.6439971923828
8083 3701 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 122.0999984741211
8083 1902 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 102.89399719238281
8084 6104 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 14.451800346374512
8155 1901 236.0 89.75 12.652910743965503 268.5 29.5 8.35945324784064 85.95120239257812
8084 1902 237.5 25.25 7.1709652264498915 306.0 33.75 0.015737976096143136 137.25999450683594
8135 6102 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 33.42729949951172
8137 1902 336.5 12.75 10.069983055585645 182.0 10.750000000000004 9.51369452890893 177.11900329589844
8137 6103 305.0 10.5 32.76257185105115 185.5 3.5 25.670122333249623 3.764470100402832
8137 3701 343.5 15.75 23.404955743653623 0.5 3.249999999999999 13.335832948913136 178.21400451660156
8140 3702 327.0 11.75 12.799210737480482 115.5 6.25 12.292759772901967 108.31999969482422
8713 3703 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 101.6969985961914
8143 1902 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 52.857200622558594
8141 3704 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 49.65549850463867
8143 6103 235.0 3.25 -1.3214366408940705 319.0 3.5 3.5972968301285633 108.83100128173828
8143 3703 165.0 78.25 6.053363705482049 124.0 19.5 2.4024389990541763 133.46800231933594
8143 6104 25.0 1.75 12.089924252711157 27.0 7.0 -0.19726714220429642 20.395599365234375
8243 3701 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 17.962499618530273
10001 6103 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 32.074501037597656
8721 1901 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 127.27899932861328
8728 3701 157.0 3.0 -13.576642156577279 175.5 3.75 14.309102461081757 5.265379905700684
8158 12704 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 13.01259994506836
8158 12703 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 109.9530029296875
9512 3702 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 129.39500427246094
9512 3701 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 28.389400482177734
9512 1901 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 120.6050033569336
9512 6102 153.0 21.0 12.684301416714183 175.0 11.249999999999998 8.764532711791539 133.7550048828125
9512 12703 348.5 15.75 90.13932670060865 281.5 89.75 22.396774407173936 17.2007999420166
9512 12702 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 35.74359893798828
10001 9102 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 115.74500274658203
9181 12701 999999.0 999999.0 999999.0 999999.0 999999.0 999999.0 86.49829864501953
9181 12704 89.5 89.75 0.0 316.0 89.75 8.337624739492927 5.4864301681518555
9183 6104 149.0 10.0 -5.702228083816976 109.0 22.0 -1.8819338503335459 117.12999725341797
