Plate IFU PA_Ha PA_Ha_Error Ha_Vsyst PA_Stellar PA_Stellar_Error Stellar_Vsyst PA_drpall
8143 6104 29.5 2.5 7.721182788297682 25.0 4.75 -2.6250039441209214 20.395599365234375
8243 3701 50.5 0.75 -42.34406402589565 194.0 4.0 14.646390279134117 17.962499618530273
10001 6103 282.5 1.5 20.21592428336956 249.5 3.75 14.302675247192383 32.074501037597656
8721 1901 356.0 0.5 58.56691208805431 106.5 8.5 20.711575580126713 127.27899932861328
8728 3701 154.0 2.25 -5.767729301966334 174.5 3.75 15.473168154162579 5.265379905700684
8158 12704 143.5 0.5 -156.167610661723 168.5 4.0 -7.384773685370046 13.01259994506836
8158 12703 265.0 0.5 76.18929606366748 299.5 2.25 24.270614173342356 109.9530029296875
9512 3702 132.0 3.0 23.258275198117246 127.0 2.25 10.997334524269363 129.39500427246094
9512 3701 335.5 0.5 -6.790612730810629 247.0 89.75 4.382828900227512 28.389400482177734
9512 1901 44.0 0.5 -38.680510268007474 300.5 4.5 -1.660651959756465 120.6050033569336
9512 6102 174.5 1.75 4.026901466405921 173.5 2.5 11.128104171829108 133.7550048828125
9512 12703 199.0 0.5 69.82969576600993 282.5 79.5 22.143169194678244 17.2007999420166
9512 12702 231.0 0.5 73.03186853587682 290.0 4.0 0.5657035537144028 35.74359893798828
10001 9102 151.0 0.5 0.0 123.5 1.5 -15.31109619140625 115.74500274658203
9181 12701 15.0 0.5 75.13602213513767 41.5 0.5 8.53934918468569 86.49829864501953
9181 12704 15.5 0.5 33.115734445628725 285.0 9.25 4.11909549181005 5.4864301681518555
9183 6104 144.0 0.5 -24.387673435801247 113.0 2.75 -11.41897126156612 117.12999725341797
9182 3703 178.0 1.25 0.0 169.5 3.25 -3.0771857887077942 169.4810028076172
8725 1902 178.0 3.0 -93.0036037318614 23.5 40.50000000000001 4.8227104512333225 64.31649780273438
8725 6101 352.5 0.5 0.0 350.5 4.5 12.44684865527745 169.25
8725 3704 182.0 0.5 4.376471832461201 242.0 8.75 0.6954601342466802 6.230820178985596
8725 12703 288.5 0.5 46.570132407008415 295.0 34.25 -1.016514152288437 135.79600524902344
8548 3701 255.0 1.5 30.130371692524776 249.5 4.25 12.872974395751953 78.1886978149414
8482 12704 149.0 0.5 84.16517870315639 231.0 4.25 45.65454492347543 87.28949737548828
8548 12705 165.5 0.5 5.111682002177361 163.5 4.75 8.25390911102295 143.64700317382812
8483 9101 131.0 0.75 16.244680525514482 273.5 1.75 13.808793544769287 86.94419860839844
9026 12701 16.5 0.5 30.697446794401365 9.0 1.25 22.347095612000757 8.462220191955566
8555 6104 333.5 0.5 1.24667121668233 75.0 8.0 7.149487066854803 36.124900817871094
8612 6101 167.0 0.5 30.04061807164254 163.0 1.25 29.78421940236941 163.59100341796875
8078 1902 257.0 1.0 20.230695634120075 255.0 8.75 9.39623957218366 106.45999908447266
8156 9101 189.0 0.5 -12.404368626973778 322.5 34.25 5.268556863069534 111.61299896240234
8618 6102 16.0 2.25 3.500033912419708 252.5 4.0 1.669337596191852 66.73030090332031
8618 12705 189.5 0.5 73.85311146975131 351.5 28.250000000000007 18.5054933994159 149.7469940185547
8618 6104 319.0 0.5 29.896133009154333 316.5 1.75 6.101350784301758 132.1179962158203
7815 6102 79.5 0.5 -14.012947038941878 136.0 2.75 28.765874922119956 175.1790008544922
7977 12702 358.0 0.5 0.0 16.5 2.0 0.9633095065904058 9.928770065307617
7977 3701 241.5 1.5 -11.596203566729613 59.0 6.25 -6.8513552753815645 59.060001373291016
8977 3701 291.0 0.5 -7.1127577150335455 7.0 4.25 -0.12467193603515625 157.36900329589844
8717 6101 18.0 0.5 0.0 342.5 3.25 -7.30515691789531 162.44900512695312
8717 12702 69.0 0.5 35.68926543761056 160.0 1.75 6.493970811367035 43.641300201416016
9486 6103 84.0 0.5 0.0 69.0 1.0 2.988339590270538 84.22889709472656
8549 9101 106.0 0.5 32.21911391382068 66.0 8.75 -2.7304189403829326 176.7830047607422
8549 3704 142.5 0.5 39.99303363818487 143.0 2.0 34.22307043235233 141.22000122070312
9029 9102 5.5 0.5 58.43115625447267 73.5 38.25 3.463623987331955 130.19400024414062
8555 9101 43.5 0.5 58.048543253886606 279.0 4.5 27.005026763355396 79.91549682617188
8555 3701 185.5 1.25 8.642559054918507 213.0 2.0 -19.547971938239854 15.10990047454834
8555 3702 203.0 0.5 37.40015521545598 101.0 3.75 -0.12829208374023438 0.7929990291595459
8978 3704 155.0 0.5 -21.792109675639374 116.5 4.25 -15.923245615404525 126.90699768066406
9869 3701 325.5 0.5 18.524114302181964 236.0 6.0 11.352640509605408 46.503700256347656
8613 3702 326.0 0.5 23.770706404645214 328.5 14.75 20.35132610042272 135.48300170898438
8606 3704 50.0 4.5 4.59082418680191 75.5 18.0 4.994365824872748 79.45390319824219
8247 3704 88.5 5.75 3.1140407292358256 136.0 3.0 9.17881952253451 136.947998046875
8247 3703 9.5 3.25 13.628774970188054 8.5 2.75 15.958439366261572 6.033390045166016
8250 9102 66.0 0.5 7.87544252188701 49.5 2.75 -20.93777609512122 53.168399810791016
8149 1901 295.5 8.75 12.967782171327627 302.0 23.0 9.203531205358217 123.79399871826172
8149 3702 13.5 1.0 12.805337885738524 31.0 5.0 1.7164761599118847 28.23579978942871
8938 1902 202.0 1.0 -11.40906925702713 306.5 3.75 0.0 130.43299865722656
8938 9102 300.0 5.25 49.888428601901836 330.5 1.25 33.314798136677496 153.21099853515625
8948 3702 204.5 3.75 9.127227769869833 206.5 5.25 8.812612551339154 3.289180040359497
8999 3703 132.5 0.75 -49.882668643830755 323.5 23.25 11.698412181350193 141.51499938964844
8997 1902 356.5 0.5 8.686058818522973 347.5 3.0 17.798722094534412 164.0850067138672
8992 3701 221.5 0.75 16.16049522045567 267.5 2.5 3.2828576139406933 76.12470245361328
8992 6102 280.0 1.5 23.257307293854268 313.0 1.5 5.630460537990572 133.13099670410156
8992 12705 176.0 0.5 -125.00807643696236 159.5 2.25 1.9839926761115123 159.17300415039062
8997 3703 303.5 9.0 -2.167708545866814 310.5 4.5 -14.033204239275435 153.8509979248047
8992 3704 179.0 2.750000000000006 13.505755672792809 356.5 6.2500000000000036 3.484043749134536 169.71499633789062
8991 1902 81.0 0.5 -21.344659580386253 344.5 3.25 6.842536515493919 158.57699584960938
8936 3704 46.0 0.5 0.0 309.5 61.25000000000001 11.290044624422665 74.34290313720703
9184 3701 14.5 1.25 12.62610845673835 194.5 2.25 14.138446807861328 12.83810043334961
9184 1902 318.5 0.5 234.05574747299474 251.0 0.5 25.77937746724463 140.8820037841797
8249 6103 359.0 1.2500000000000078 17.24908272585804 14.0 21.500000000000007 11.870053918729297 62.503700256347656
8941 9101 336.5 0.5 -4.199703751187492 303.0 9.75 -8.934535406907159 113.36699676513672
8940 3702 327.5 0.5 -24.40156038984469 61.5 5.25 12.416391430416457 60.59619903564453
8461 1902 173.0 2.75 13.296264474541573 110.0 4.25 14.793362105577007 85.4447021484375
8461 6104 287.0 0.5 18.560097244511525 198.5 4.75 9.276408328267411 6.103030204772949
8456 1902 221.0 16.5 19.02436942816408 120.5 4.25 19.15360589212873 118.56800079345703
8456 6103 348.0 0.5 0.0 107.5 6.0 32.98625341212067 107.82499694824219
8454 9101 245.0 0.5 2.3007849379232255 248.5 0.75 -3.8183975219726562 69.69560241699219
8453 3703 244.0 7.25 10.272979482804143 197.5 9.75 -2.2687488510982643 149.0070037841797
8993 3703 227.5 1.25 20.773660134346756 225.5 2.0 20.966573000402356 63.90879821777344
8999 9101 12.0 1.0 -6.672546864266916 7.0 4.0 2.667052608387433 3.3805201053619385
8946 1901 215.0 1.5 11.507945067079532 279.0 3.5 12.548582965811924 103.58300018310547
8613 3701 123.0 4.25 19.66116518311577 195.5 7.0 2.885476918276254 156.9810028076172
8613 6102 121.0 0.5 -10.90075247667501 49.5 5.75 -15.296842203322143 56.76620101928711
9185 1901 283.0 1.0 12.067527738823795 59.5 89.75 -8.769406905030266 151.7209930419922
7958 3703 278.5 1.25 6.401543453001693 280.5 2.25 6.651469899995135 106.53600311279297
7960 1902 260.0 0.5 161.6525787313562 142.5 6.25 22.55328915258274 169.0959930419922
7960 3701 179.0 0.5 10.865673635838597 140.0 2.5 4.736138550401606 136.1060028076172
7960 6104 77.5 0.5 9.954386125037672 251.5 4.5 9.000727719962171 171.45799255371094
7962 3704 241.0 0.5 19.105370871050013 10.5 4.0 15.749972120958375 9.578949928283691
7962 1902 11.5 0.5 -49.176842577149245 125.0 6.25 8.505533352971174 126.07099914550781
9085 3701 276.0 2.5 7.901298081561173 252.5 3.25 16.36321400881733 74.95890045166016
9085 6104 303.0 0.75 0.0 343.5 3.25 -4.2904815673828125 160.93699645996094
7962 9102 271.0 0.5 67.58737783392533 218.5 5.25 37.93179144991431 76.38870239257812
8623 3702 73.0 4.25 0.0 229.5 4.5 5.458068282010068 50.74259948730469
8623 6102 78.5 0.5 13.521495202235574 331.5 9.25 10.621741772990895 131.2239990234375
7964 3702 123.0 0.5 61.4496387790249 246.0 2.0 7.24349226869689 80.404296875
7964 1902 288.0 34.0 -3.478021702909575 31.5 89.75 4.119622113236794 141.36000061035156
7968 9102 197.0 0.5 29.993463068368634 247.5 8.5 9.487339246676232 84.8281021118164
8616 6101 156.0 1.25 26.21213333068205 170.0 1.5 13.783539742092842 165.86199951171875
8616 1902 175.0 3.75 9.421363431071466 139.5 2.75 5.660330678207643 135.8820037841797
8616 12701 148.0 0.5 26.646432250044604 358.0 0.5 9.872755554940747 155.07000732421875
7968 3703 242.5 0.5 19.787400490065693 255.5 1.75 31.168999204197274 75.50199890136719
9000 12701 243.0 0.5 25.164884816656787 205.0 0.5 -0.0915563204391816 13.809499740600586
9000 3702 140.5 0.5 8.446268832738 151.0 11.5 12.70261831696984 160.4340057373047
9000 6104 341.5 0.5 -120.72883363315574 47.0 4.75 -4.887738175873586 24.553600311279297
8995 3703 221.5 0.5 0.0 356.0 1.5 -15.818424940109253 161.61500549316406
8995 12703 190.0 0.5 127.0988743614997 226.5 6.5 43.47018313407898 137.19700622558594
8309 6102 130.0 0.5 -90.12720349589944 31.0 4.25 2.3107390130088206 178.76800537109375
8309 12704 223.0 0.5 65.76117273038841 321.5 3.25 22.10668650921514 163.20700073242188
9864 3702 191.5 0.5 27.104174058640798 267.0 7.0 17.714947735461344 74.21109771728516
9864 1902 241.5 1.0 25.70645164955462 107.5 11.0 13.019789531793228 125.48999786376953
8591 1902 65.0 0.5 -3.8363607630864465 335.0 3.5 9.943266529224047 148.31300354003906
9864 12705 327.5 0.5 0.0684789635565135 348.5 1.5 -10.244678497314453 167.39999389648438
9865 9101 261.0 0.5 41.9888237530668 226.5 7.5 19.109350204467773 159.0970001220703
8597 3704 129.5 1.25 87.06819204084735 238.0 10.0 12.59398145100457 46.858001708984375
8597 3703 216.0 2.0 12.873012162383805 223.5 2.0 -0.40931572563775376 38.89630126953125
9034 6103 247.0 7.5 20.999762721650598 235.5 1.75 13.474477214192348 57.30839920043945
9870 1902 28.5 0.75 -13.250293951794045 255.0 7.75 4.755064347398829 67.31529998779297
9037 1901 359.0 0.5 2.5667111808815335 25.0 20.25 5.834178608778082 96.06449890136719
8146 3701 59.5 0.5 18.364285860875555 51.5 3.0 16.628721750659338 45.605499267578125
8938 1901 217.5 0.5 -3.0572969582951046 12.0 3.5 0.9390648231494723 8.881199836730957
9184 9101 243.0 0.5 135.71750404479974 277.5 2.75 65.00725746154785 171.21099853515625
8592 1901 358.0 0.5 0.0 34.0 3.25 4.344403526578773 30.528900146484375
8592 12703 40.0 0.5 0.0 1.5 17.999999999999996 -6.41950813488835 152.45899963378906
8486 3702 81.0 1.25 0.0 134.0 7.0 -1.7983627472200325 129.41600036621094
9031 3704 169.5 0.5 21.27401069443033 235.5 4.0 20.073590561144385 65.68479919433594
9036 3703 167.0 0.5 24.49930923571432 238.0 2.5 30.867002888006326 65.68479919433594
8550 1902 213.0 0.5 -5.478066437514144 161.0 3.75 6.2704193177359215 158.47000122070312
8312 9102 113.5 0.5 18.783965901125445 5.5 4.25 17.32750845974727 175.50599670410156
8604 6104 243.5 0.5 16.141155047317184 268.0 7.75 16.73133135011664 87.0238037109375
8312 1901 10.0 1.25 5.212420273875976 304.5 6.75 1.224081039428711 124.0469970703125
8604 6102 10.5 0.5 6.951311146651449 173.0 12.500000000000007 11.351916410859541 73.56780242919922
9883 6101 326.5 0.5 -65.78093489277558 44.0 4.5 42.737229717342785 34.098899841308594
8440 3701 310.0 1.5 -6.473365015287413 316.5 4.5 5.451797719497936 135.41299438476562
8440 9101 359.0 0.5 20.16359378815207 339.0 2.0 -25.669102668762207 173.53900146484375
8440 12702 88.0 0.5 -107.20607634789872 242.0 25.25 -10.815728236701105 64.50050354003906
8247 6101 10.5 1.25 -8.619672524870763 25.5 14.75 0.39839449656019665 52.95610046386719
8247 9102 319.0 1.0 139.61126708984375 356.5 4.5 -11.656295537948608 129.4199981689453
8247 6103 73.5 1.0 32.980752115712534 241.5 1.5 -0.03942292779035128 59.39910125732422
8250 1902 190.0 2.5 -3.5810289615516737 103.0 2.75 20.3890895273817 107.85399627685547
8458 9101 236.0 0.5 123.06965030323374 235.5 1.25 29.198034128530672 9.279500007629395
8726 6101 46.5 1.5 -68.54248393645028 112.0 7.5 2.744848392465995 71.84030151367188
8149 12705 225.5 0.5 -32.17570622901295 197.0 2.25 19.6134784894044 103.68599700927734
8942 3701 239.5 0.5 -40.53630344179747 256.5 2.25 7.6151283159846805 78.77069854736328
8941 3704 67.5 0.5 6.491535594471539 84.0 4.25 10.540339090292978 91.28880310058594
9510 6104 102.0 0.5 -51.96596569159388 284.0 4.0 -29.856236696243286 142.93099975585938
9509 3701 41.0 0.5 -13.57879376980516 324.0 15.25 9.604321015907741 149.85299682617188
9509 1902 100.5 3.25 -9.371864696887428 88.0 7.75 -4.449428544305514 113.02899932861328
8942 6101 342.0 0.5 -11.047372401897672 347.0 14.75 -0.35366249084472656 159.87100219726562
9510 3701 89.5 0.75 -9.253680222429878 232.0 5.5 -6.220321195348305 49.87419891357422
8319 3702 82.5 0.5 -0.3939308505146677 155.0 2.75 7.297245932957328 32.7859001159668
8319 6104 268.5 1.0 21.91871311835275 271.0 5.25 5.532851576805115 131.69200134277344
8325 6101 168.0 0.5 35.869581434114195 18.0 8.25 11.331237077713013 41.07740020751953
8325 1901 323.0 0.5 24.114784932930704 170.0 8.250000000000007 14.505606163749619 161.40899658203125
8325 1902 93.5 0.5 13.123408593438569 124.5 5.75 5.57983322949769 124.66000366210938
8329 1902 354.0 0.5 11.578161083594704 171.0 28.250000000000004 14.055794552814445 115.58899688720703
8326 3701 242.0 2.75 30.17588297971298 83.0 4.5 17.94795318352905 93.643798828125
8329 1901 242.0 2.75 32.50687436100385 82.5 5.0 14.854006235953221 93.643798828125
8980 3701 162.5 1.0 11.080020903037685 193.0 23.75 9.836183002025724 28.16830062866211
8980 1902 185.0 12.75 28.397500114667757 182.0 2.0 17.680210917601357 3.204930067062378
8980 12703 9.0 0.5 3.520423252731021 304.0 6.75 -6.9861484951352315 135.39700317382812
9871 9102 244.0 0.5 -80.33048313567859 184.0 2.5 27.3023624420166 9.344189643859863
8591 3702 345.5 0.5 53.40728410002056 174.0 7.500000000000006 6.345732369162413 151.56500244140625
8591 6101 229.5 1.0 105.0264303590494 158.0 2.25 9.176691329936958 146.40499877929688
8591 3701 40.5 0.5 0.0 33.0 5.75 22.59395852634778 21.458599090576172
8547 9101 230.0 0.5 17.649494896714053 348.5 16.0 27.71616668509194 167.11099243164062
8595 1901 334.5 1.5 0.8719588535055944 323.0 11.5 4.4418746713038475 146.48800659179688
8592 3701 33.0 1.75 30.037868453803853 38.0 1.75 36.81498625543436 39.97060012817383
9865 12703 58.5 0.5 21.67049789428711 233.0 18.25 4.2852619886398315 94.36470031738281
8551 3703 251.0 0.5 40.828177430121556 115.0 12.5 25.18188425427692 119.43699645996094
9037 6103 203.5 0.75 16.09776104022584 220.5 4.5 17.11598892060989 51.595401763916016
9037 1902 131.5 8.0 -1.2488869307535546 130.0 9.75 -0.3528298418637368 133.50999450683594
9035 1901 177.5 0.75 0.8328064855095008 332.5 8.25 0.0 153.71499633789062
8551 3704 218.0 0.5 13.522553443845439 218.5 6.5 5.018466971606299 78.15280151367188
9036 1902 162.0 0.5 5.029389141806476 325.0 7.25 0.2223491668701172 145.21400451660156
8335 9101 5.5 0.5 -29.72260199506887 329.5 2.0 47.7148320864527 134.55599975585938
8454 6102 30.0 0.5 -48.583799131752215 108.0 1.5 8.586757500930037 113.62899780273438
8454 1902 33.5 1.0 11.55715764567879 175.0 6.75 1.677485033575243 122.15599822998047
8455 12703 316.0 0.5 0.0 326.5 37.75 25.076065130982688 9.404080390930176
8253 1902 157.0 3.0 -2.4161634992199588 333.5 10.0 7.7838941411470035 159.2740020751953
8258 6102 68.0 1.5 -34.57943657272592 67.0 2.0 -2.67429677629406 68.82929992675781
8257 3701 172.5 1.75 17.887394370010384 179.5 6.750000000000002 17.977315701044848 175.75399780273438
8274 1902 284.0 1.5 1.056852515378182 332.5 26.5 3.8013374925832983 103.06600189208984
8451 1902 85.0 0.5 -6.13379762007747 150.5 7.75 -2.03258579146023 103.06600189208984
8451 6104 241.5 2.0 1.6164271555603804 304.5 12.75 10.07230031490326 177.90199279785156
8466 6102 202.0 0.75 50.02148180454967 357.0 1.75 11.674162712886101 179.71099853515625
8261 9101 129.0 0.5 37.69190826761675 136.5 2.0 38.49425668959255 134.17599487304688
8464 1901 272.0 0.5 32.04042299472138 82.5 15.25 -1.5479377563732653 151.96499633789062
8464 1902 177.5 8.250000000000004 5.392727687018123 160.5 9.75 1.7499309599309925 135.37399291992188
8317 12701 182.5 0.5 -5.023940670254069 123.5 1.75 5.797128677368164 100.49800109863281
8318 12701 339.0 0.5 96.73215673391644 348.0 1.5 -7.652531508166277 159.8489990234375
8447 6102 79.0 0.5 57.621009334785775 104.0 2.0 -57.694332122802734 136.86500549316406
9039 1902 189.0 3.75 15.282790243253316 348.5 2.0 19.470603979384236 165.49099731445312
9041 12705 352.5 0.5 53.958471605617945 353.5 0.5 266.0819320678711 45.239200592041016
9028 3702 206.0 2.0 14.598021994903007 13.0 4.25 17.109912872314453 16.95829963684082
9028 1901 203.0 3.5 20.232709657667243 222.0 9.5 12.76666971181849 41.00510025024414
8568 1902 107.0 0.5 0.04691852953115472 102.0 4.25 0.3374065373227353 99.18669891357422
8568 1901 31.0 2.25 15.229108020492077 323.0 3.75 19.033254897976217 150.72500610351562
8253 1901 167.5 18.25 -3.442743182182312 229.5 36.0 -2.6412908038725984 88.6675033569336
8253 9101 341.5 0.5 38.02222290027939 154.0 2.5 0.0 155.7480010986328
8254 3701 204.0 0.5 39.90047004798672 297.5 7.25 24.094665229933426 130.7480010986328
8254 3703 27.0 0.75 1.8293985481442405 57.5 7.5 -3.114535542141219 66.19190216064453
8466 1901 144.0 13.5 5.524643498973203 236.5 4.25 10.373857033204601 60.27109909057617
8946 3703 158.0 2.25 23.0673917548867 192.5 4.0 9.393120075332105 156.97500610351562
8946 9102 352.0 0.5 -5.715397971626899 358.0 3.500000000000005 19.18294684092204 155.98699951171875
8945 6102 90.5 0.5 30.34323041201256 98.5 1.0 5.881685629910123 100.2239990234375
8259 1901 327.5 4.75 19.81367128494074 47.0 8.75 1.9294560521421644 58.08769989013672
8261 12701 290.0 0.5 -59.26835474141308 209.5 6.0 10.677605330944061 148.02499389648438
8262 6102 207.5 0.5 15.294736858473733 208.0 2.5 10.089174836496099 22.170400619506836
8317 12702 238.0 0.5 27.945615371111145 19.5 2.25 0.0 35.1505012512207
8318 1901 305.0 3.0 42.57973261927412 117.5 3.25 15.565248231817598 117.08599853515625
8465 1902 289.0 22.5 13.40853725871236 247.5 11.0 2.60797047887894 77.9136962890625
9049 1902 262.0 0.5 -22.30419101654659 277.5 5.0 4.721829762055485 128.4550018310547
9047 6102 35.5 0.5 52.00783017667793 330.0 83.5 13.600923963586485 65.6458969116211
9047 1901 241.5 0.5 -2.943898938106855 265.5 6.75 -6.331103498674732 98.10299682617188
9047 1902 15.0 0.5 0.0 232.0 4.0 6.642279079629489 31.57379913330078
9048 3703 172.0 0.5 12.678464281906884 319.5 0.5 37.143598664194705 127.88300323486328
9048 1901 82.0 9.25 8.15114478189902 95.0 8.25 4.603472138262886 112.7750015258789
9047 12701 126.0 0.5 12.063323378752443 235.0 18.0 18.42662300431655 75.19999694824219
9492 3702 123.0 1.5 14.652482968118216 60.5 2.5 23.864862441183462 68.47049713134766
9497 12705 193.5 5.0 37.052806627700676 309.5 2.0 45.11432488076389 123.28199768066406
9509 6102 97.5 0.5 -59.8224638526263 58.5 12.75 8.218666061040986 66.81919860839844
9507 9101 208.5 0.5 93.08884267217928 286.5 1.25 31.05898952484131 105.11199951171875
8158 3702 154.0 0.5 -257.87579650573747 93.0 0.5 -379.3252868652344 162.4929962158203
9002 12703 92.0 0.5 -90.97718282414138 354.0 0.5 6.440779889623324 107.4749984741211
9045 6103 9.5 0.5 2.208047407205285 52.0 5.25 10.912108729919202 80.1249008178711
9888 3703 213.5 0.5 18.17060422897339 141.0 3.25 16.227301935455202 3.336980104446411
9042 12705 204.0 0.5 0.0 228.0 0.5 40.34898376464844 51.00120162963867
9888 6101 118.0 0.5 -46.429821950289764 202.5 2.75 7.901733434781953 56.21369934082031
9888 1902 331.5 3.25 4.9871870927104744 338.0 8.25 12.736812056813541 144.17799377441406
9050 3701 236.5 1.0 -17.64939381904322 240.5 3.5 5.330752383610715 64.9126968383789
9048 6101 63.0 7.0 -2.5205632967447116 61.0 3.5 2.2758483984933946 62.90999984741211
8326 9101 224.5 0.75 -4.312272217895526 23.0 38.5 1.7950634956359863 94.7572021484375
9868 3704 241.0 0.5 75.06319717610967 107.0 89.75 3.636558392885746 121.41500091552734
8552 1902 28.0 0.5 2.3038885938785896 43.0 4.25 -3.005842328151232 33.85260009765625
8552 9102 95.0 0.5 23.977399536750298 88.0 3.25 16.008819580078125 134.07000732421875
7443 6104 104.5 0.5 3.299804847494414 287.0 1.5 -6.740989685058594 113.23400115966797
8131 12705 133.0 0.5 0.0 222.0 26.5 4.9974125623703 93.07080078125
